Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
543,10796747.907531751,3,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7911301516207467,0.13948633326692267,0.06938351511233054,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
544,10796747.907531751,4,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7911221076622579,0.13949226603410134,0.06938562630364085,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
545,10796747.907531751,5,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7911123636347653,0.1395004234591948,0.06938721290603986,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
546,10796747.907531751,6,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7911062549113912,0.13950547366408114,0.06938827142452766,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
547,10796747.907531751,7,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7910966099020764,0.13951451842333354,0.06938887167459001,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
548,10796747.907531751,8,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.79108537644238,0.1395239044476021,0.069390719110018,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
549,10796747.907531751,9,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7910708833602246,0.13953704861222685,0.06939206802754844,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
550,10796747.907531751,10,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7910567610837639,0.13955199911828428,0.0693912397979519,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
551,10796747.907531751,11,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7910395801373185,0.139567002555205,0.06939341730747658,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
552,10796747.907531751,12,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7910195190879599,0.13958035273236824,0.06940012817967187,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
553,10796747.907531751,13,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7909967257086666,0.13959213396474854,0.0694111403265849,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
554,10796747.907531751,14,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.790967854887114,0.13961094684701342,0.06942119826587262,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
555,10796747.907531751,15,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7909367072026734,0.1396295997740113,0.06943369302331531,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
556,10796747.907531751,16,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7909068141963986,0.13964974716083453,0.0694434386427669,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
557,10796747.907531751,17,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7908764458951515,0.13966625991040146,0.06945729419444711,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
558,10796747.907531751,18,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7908438789184016,0.1396860949716145,0.06947002610998397,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
559,10796747.907531751,19,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7908229408861582,0.13969544249117335,0.06948161662266841,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
560,10796747.907531751,20,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7908044728906228,0.13970168640657768,0.06949384070279943,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
561,10796747.907531751,21,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907866256720392,0.13971003383828196,0.06950334048967884,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
562,10796747.907531751,22,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907676981262687,0.1397153788807233,0.06951692299300807,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
563,10796747.907531751,23,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907545153599875,0.13971780007438306,0.06952768456562952,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
564,10796747.907531751,24,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907383056817927,0.13972421268628427,0.06953748163192304,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
565,10796747.907531751,25,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907226072679344,0.13973270172618493,0.0695446910058806,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
566,10796747.907531751,26,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7907006488966029,0.13974656253137513,0.06955278857202202,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
567,10796747.907531751,27,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7906744519250947,0.1397638316659299,0.06956171640897543,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
568,10796747.907531751,28,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7906509951809187,0.13977761200992525,0.06957139280915599,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
569,10796747.907531751,29,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7906200458891122,0.1397948281293471,0.06958512598154082,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
570,10796747.907531751,30,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7905887158826759,0.13981190917722658,0.06959937494009759,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
571,10796747.907531751,31,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7905570302331544,0.13982885934759798,0.0696141104192477,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
572,10796747.907531751,32,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7905266831361073,0.13984566370862864,0.06962765315526409,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
573,10796747.907531751,33,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7904892469077347,0.13986736471436984,0.0696433883778955,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
574,10796747.907531751,34,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7904434203894048,0.13989537145898384,0.06966120815161138,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
575,10796747.907531751,35,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7904063345267566,0.13992093445592804,0.06967273101731536,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
576,10796747.907531751,36,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7903742177605553,0.13994257394999837,0.06968320828944644,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
577,10796747.907531751,37,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.790343417970973,0.1399703704341288,0.06968621159489818,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
578,10796747.907531751,38,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7903239277922727,0.13998587470586057,0.0696901975018667,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
579,10796747.907531751,39,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7903035076607113,0.14000293770623626,0.06969355463305241,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
580,10796747.907531751,40,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7902838505434276,0.1400214549576788,0.06969469449889365,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
581,10796747.907531751,41,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7902616720813158,0.14003813174296248,0.06970019617572182,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
582,10796747.907531751,42,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7902403817452597,0.14005302416865936,0.06970659408608082,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
583,10796747.907531751,43,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7902182595120743,0.14007110893812058,0.06971063154980518,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
584,10796747.907531751,44,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7901953948490682,0.14008735543168127,0.06971724971925054,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
585,10796747.907531751,45,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7901685267533958,0.14010674855340832,0.06972472469319585,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
586,10796747.907531751,46,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7901477103839657,0.140120930687914,0.06973135892812024,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
587,10796747.907531751,47,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7901179108643795,0.14014001750097516,0.06974207163464538,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
588,10796747.907531751,48,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7900943044712104,0.14015391967936885,0.06975177584942074,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
589,10796747.907531751,49,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7900749382826446,0.14016293295520438,0.06976212876215106,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
590,10796747.907531751,0,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7900546836529576,0.1401753868049024,0.06976992954214004,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
591,10796747.907531751,1,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7900336179828009,0.14018629373381183,0.06978008828338726,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
592,10796747.907531751,2,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7900069018055722,0.1402021846332241,0.06979091356120369,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
593,10796747.907531751,3,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7899829446865136,0.14021631553222041,0.06980073978126598,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
594,10796747.907531751,4,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7899599832693647,0.14023039030528026,0.06980962642535508,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
595,10796747.907531751,5,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7899331319232681,0.14024605488170633,0.06982081319502566,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
596,10796747.907531751,6,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7899041971640173,0.1402647980755301,0.06983100476045269,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
597,10796747.907531751,7,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7898780821850789,0.14028799515214113,0.06983392266278002,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
598,10796747.907531751,8,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7898498863751384,0.14031069526457293,0.0698394183602887,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
599,10796747.907531751,9,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7898180952219725,0.14033611266880447,0.06984579210922294,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
600,10796747.907531751,10,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7897860891333609,0.14036406732071766,0.0698498435459214,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
601,10796747.907531751,11,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7897507186849217,0.14039287253184976,0.06985640878322856,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
602,10796747.907531751,12,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7897121798250166,0.1404208952348591,0.06986692494012424,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
603,10796747.907531751,13,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7896689906497902,0.1404545164529479,0.06987649289726182,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
604,10796747.907531751,14,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7896389162863013,0.14048535073584437,0.06987573297785424,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
605,10796747.907531751,15,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7896070013025567,0.1405168499432961,0.06987614875414717,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
606,10796747.907531751,16,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7895875518413475,0.14054566242399202,0.06986678573466037,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
607,10796747.907531751,17,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7895625682992273,0.14057684253144576,0.06986058916932698,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
608,10796747.907531751,18,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7895355336362383,0.14060708392145688,0.06985738244230483,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
609,10796747.907531751,19,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7895033144938004,0.14064274399421944,0.0698539415119801,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
610,10796747.907531751,20,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7894725224373594,0.1406787598201843,0.06984871774245632,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
611,10796747.907531751,21,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7894415599065944,0.14071355938210847,0.06984488071129721,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
612,10796747.907531751,22,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7894166930985793,0.14074556549721193,0.06983774140420881,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
613,10796747.907531751,23,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7893960121584569,0.14077649904010817,0.06982748880143493,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
614,10796747.907531751,24,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.789371490645306,0.14080962237817157,0.06981888697652246,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
615,10796747.907531751,25,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7893449511232086,0.14084168348099813,0.06981336539579325,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
616,10796747.907531751,26,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7893196252918198,0.14087114226132744,0.06980923244685287,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
617,10796747.907531751,27,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7892907892912837,0.14089973747092222,0.06980947323779414,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
618,10796747.907531751,28,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7892570227970706,0.1409306282218225,0.06981234898110701,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
619,10796747.907531751,29,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7892232440780805,0.14096208898790186,0.06981466693401757,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
620,10796747.907531751,30,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7891894900958448,0.14099253753709687,0.06981797236705836,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
621,10796747.907531751,31,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7891511193239257,0.14102361838711963,0.06982526228895475,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
622,10796747.907531751,32,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7891224054371876,0.1410443463544224,0.06983324820839007,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
623,10796747.907531751,33,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7890964828165343,0.14106764946590034,0.06983586771756532,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
624,10796747.907531751,34,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7890702558165094,0.14108727481764927,0.06984246936584133,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
625,10796747.907531751,35,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7890498582648292,0.14110334983322048,0.0698467919019504,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
626,10796747.907531751,36,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.78902258128544,0.14112691255354712,0.06985050616101295,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
627,10796747.907531751,37,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7889949974694703,0.14115138160001015,0.06985362093051961,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
628,10796747.907531751,38,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7889671861890032,0.14117364724170936,0.06985916656928745,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
629,10796747.907531751,39,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7889376126745976,0.14119536505055613,0.06986702227484627,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
630,10796747.907531751,40,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7889078655743855,0.1412180697534414,0.06987406467217314,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
631,10796747.907531751,41,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7888718330949613,0.14124481769314762,0.069883349211891,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
632,10796747.907531751,42,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7888328785308731,0.14127536538470858,0.06989175608441835,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
633,10796747.907531751,43,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7887972678661178,0.141306403927772,0.06989632820611022,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
634,10796747.907531751,44,4.218477360269759,65.78150863973023,548.6177820553501,1,6.435477207560325e-05,0.7887710180072814,0.14133024220798146,0.06989873978473717,200.0,92.08150863973023,-209.98152263973023,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
